data,_loaded_at
"{""product_id"": ""P-001"", ""name"": "" Apple Laptops "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""1.2"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 955.41, ""list_price"": 1332.44, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""52"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-02-03 09:28:00
"{""product_id"": ""P-358"", ""name"": "" Adidas Phones "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.6"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 509.09, ""list_price"": 995.19, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""80"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-EAST""}}",2024-01-31 20:53:00
"{""product_id"": ""P-079"", ""name"": "" Lg Kitchen "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.0"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 803.81, ""list_price"": 1021.83, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""65"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-NORTH""}}",2024-02-04 02:17:00
"{""product_id"": ""P-396"", ""name"": "" Samsung Shoes "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.1"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1059.24, ""list_price"": 1590.51, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""100"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-EAST""}}",2024-03-29 10:35:00
"{""product_id"": ""P-391"", ""name"": "" Adidas Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""9.6"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 756.96, ""list_price"": 1109.69, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""41"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-EAST""}}",2024-06-18 20:09:00
"{""product_id"": ""P-254"", ""name"": "" Samsung Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.3"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1063.24, ""list_price"": 1931.41, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""75"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-04-30 08:21:00
"{""product_id"": ""P-320"", ""name"": "" Nike Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""18.4"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1064.49, ""list_price"": 1400.77, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""42"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-01-24 13:06:00
"{""product_id"": ""P-390"", ""name"": "" Adidas Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""7.6"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1091.69, ""list_price"": 1285.81, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""56"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-WEST""}}",2024-05-15 13:36:00
"{""product_id"": ""P-350"", ""name"": "" Sony Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""apple"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""5.2"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 906.18, ""list_price"": 1595.41, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""10"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-01-03 14:57:00
"{""product_id"": ""P-148"", ""name"": "" Sony Shoes "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""7.8"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 772.33, ""list_price"": 1371.34, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""56"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-03-01 12:36:00
"{""product_id"": ""P-184"", ""name"": "" Adidas Kitchen "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""19.5"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1050.37, ""list_price"": 1170.88, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""37"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-05-07 09:49:00
"{""product_id"": ""P-118"", ""name"": "" Sony Shoes "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""15.8"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 790.76, ""list_price"": 1233.78, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""81"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-04-03 23:08:00
"{""product_id"": ""P-047"", ""name"": "" Apple Phones "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1150.23, ""list_price"": 1823.77, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""53"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-EAST""}}",2024-03-27 03:29:00
"{""product_id"": ""P-039"", ""name"": "" Sony Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""samsung"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.2"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 287.68, ""list_price"": 324.48, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""86"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-04-07 20:23:00
"{""product_id"": ""P-056"", ""name"": "" Sony Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""2.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 940.57, ""list_price"": 1365.93, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""79"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-03-18 15:07:00
"{""product_id"": ""P-050"", ""name"": "" Nike Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""8.4"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 363.13, ""list_price"": 507.86, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""49"", ""reorder_lvl"": ""19"", ""warehouse"": ""WH-EAST""}}",2024-06-06 13:17:00
"{""product_id"": ""P-017"", ""name"": "" Nike Televisions "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""5.7"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 819.35, ""list_price"": 1396.05, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""56"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-EAST""}}",2024-01-24 21:13:00
"{""product_id"": ""P-329"", ""name"": "" Apple Phones "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""sony"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.3"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1152.31, ""list_price"": 1297.01, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""6"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-EAST""}}",2024-02-07 19:00:00
"{""product_id"": ""P-142"", ""name"": "" Apple Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""samsung"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""4.9"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 961.72, ""list_price"": 1723.89, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""16"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-WEST""}}",2024-02-14 08:03:00
"{""product_id"": ""P-065"", ""name"": "" Lg Kitchen "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.6"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1063.06, ""list_price"": 1496.35, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""95"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-WEST""}}",2024-06-17 16:19:00
"{""product_id"": ""P-235"", ""name"": "" Lg Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""samsung"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.1"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 668.51, ""list_price"": 1304.51, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""61"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-06-08 20:37:00
"{""product_id"": ""P-281"", ""name"": "" Lg Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""adidas"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""13.1"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 938.55, ""list_price"": 1438.7, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""76"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-NORTH""}}",2024-02-25 13:28:00
"{""product_id"": ""P-117"", ""name"": "" Adidas Televisions "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""19.1"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 712.09, ""list_price"": 856.94, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""51"", ""reorder_lvl"": ""18"", ""warehouse"": ""WH-WEST""}}",2024-01-24 02:05:00
"{""product_id"": ""P-222"", ""name"": "" Sony Laptops "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""lg"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""18.8"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 189.57, ""list_price"": 238.3, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""16"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-01-14 09:38:00
"{""product_id"": ""P-160"", ""name"": "" Adidas Kitchen "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""15.3"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 537.93, ""list_price"": 735.71, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""27"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-WEST""}}",2024-04-19 17:49:00
"{""product_id"": ""P-319"", ""name"": "" Samsung Phones "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""17.4"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 943.68, ""list_price"": 1246.47, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""3"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-NORTH""}}",2024-04-12 02:09:00
"{""product_id"": ""P-380"", ""name"": "" Lg Kitchen "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""6.6"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 658.1, ""list_price"": 1284.69, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""95"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-01-22 01:09:00
"{""product_id"": ""P-081"", ""name"": "" Lg Kitchen "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""15.1"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 790.85, ""list_price"": 1521.15, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""10"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-EAST""}}",2024-04-20 03:18:00
"{""product_id"": ""P-348"", ""name"": "" Samsung Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""18.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 953.79, ""list_price"": 1373.05, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""85"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-EAST""}}",2024-03-15 10:07:00
"{""product_id"": ""P-004"", ""name"": "" Sony Phones "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""lg"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""0.6"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 685.64, ""list_price"": 1019.9, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""16"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-05-27 13:36:00
"{""product_id"": ""P-208"", ""name"": "" Samsung Shoes "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""1.9"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 956.27, ""list_price"": 1433.52, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""14"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-04-21 18:25:00
"{""product_id"": ""P-269"", ""name"": "" Apple Shoes "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.3"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 172.49, ""list_price"": 203.36, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""95"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-EAST""}}",2024-06-14 04:15:00
"{""product_id"": ""P-053"", ""name"": "" Adidas Televisions "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.1"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 194.26, ""list_price"": 335.57, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""77"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-NORTH""}}",2024-06-11 19:20:00
"{""product_id"": ""P-322"", ""name"": "" Adidas Shoes "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""6.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 450.47, ""list_price"": 666.47, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""60"", ""reorder_lvl"": ""19"", ""warehouse"": ""WH-WEST""}}",2024-01-15 11:53:00
"{""product_id"": ""P-147"", ""name"": "" Lg Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""12.2"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 168.83, ""list_price"": 199.63, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""11"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-01-16 14:06:00
"{""product_id"": ""P-176"", ""name"": "" Samsung Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""sony"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""7.4"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1049.13, ""list_price"": 1965.65, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""82"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-EAST""}}",2024-04-14 10:43:00
"{""product_id"": ""P-307"", ""name"": "" Nike Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""19.3"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 114.44, ""list_price"": 152.11, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""42"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-WEST""}}",2024-03-26 02:37:00
"{""product_id"": ""P-340"", ""name"": "" Apple Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""6.7"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 208.48, ""list_price"": 325.79, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""83"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-06-28 23:43:00
"{""product_id"": ""P-270"", ""name"": "" Samsung Shoes "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.8"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 178.4, ""list_price"": 232.23, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""65"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-02-09 02:18:00
"{""product_id"": ""P-052"", ""name"": "" Adidas Shoes "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 744.54, ""list_price"": 1039.99, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""94"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-WEST""}}",2024-04-22 01:26:00
"{""product_id"": ""P-187"", ""name"": "" Adidas Kitchen "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""15.7"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 814.52, ""list_price"": 1368.91, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""56"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-EAST""}}",2024-06-22 18:28:00
"{""product_id"": ""P-237"", ""name"": "" Apple Phones "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""samsung"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""7.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1257.77, ""list_price"": 1550.41, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""64"", ""reorder_lvl"": ""18"", ""warehouse"": ""WH-NORTH""}}",2024-05-12 03:18:00
"{""product_id"": ""P-043"", ""name"": "" Lg Televisions "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""8.0"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 936.87, ""list_price"": 1538.08, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""65"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-WEST""}}",2024-04-08 02:23:00
"{""product_id"": ""P-115"", ""name"": "" Apple Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""15.2"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 91.57, ""list_price"": 104.97, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""91"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-EAST""}}",2024-06-06 00:57:00
